Family,Kind,UnrealAsset,OriginalPackage,DurationSeconds,SampleCount,FrameRateNumerator,FrameRateDenominator,PlayRate,TimingContract
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_ClimbingWall_Up_L,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_ClimbingWall_Up_L,0.6,19,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_ClimbingWall_Up_R,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_ClimbingWall_Up_R,0.6,19,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_ClimbingWall_Up_Start,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_ClimbingWall_Up_Start,1.0,31,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageAir_B,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageAir_B,1.3333334,41,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageAir_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageAir_F,1.3333334,41,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageDown_B,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageDown_B,0.6666667,21,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageDown_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageDown_F,0.6666667,21,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageGrapple_Atk_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageGrapple_Atk_01,1.3666667,42,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageGrapple_Atk_02,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageGrapple_Atk_02,1.1,34,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageGrapple_Atk_B_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageGrapple_Atk_B_01,1.3333334,41,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageGrapple_Atk_B_02,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageGrapple_Atk_B_02,2.5,76,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageNormal_D_B,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageNormal_D_B,0.7,22,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageNormal_D_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageNormal_D_F,0.7,22,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageNormal_D_F2,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageNormal_D_F2,0.7,22,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageNormal_L_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageNormal_L_F,0.7,22,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageNormal_L_F2,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageNormal_L_F2,0.7,22,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageNormal_R_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageNormal_R_F,0.7,22,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageNormal_R_F2,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageNormal_R_F2,0.7,22,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageNormal_U_B,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageNormal_U_B,0.7,22,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageNormal_U_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageNormal_U_F,0.7,22,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageNormal_U_F2,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageNormal_U_F2,0.7,22,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageParry_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageParry_F,1.5,46,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageStrong_D_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageStrong_D_F,1.1,34,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageStrong_D_F2,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageStrong_D_F2,1.1,34,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageStrong_L_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageStrong_L_F,1.1,34,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageStrong_L_F2,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageStrong_L_F2,1.1,34,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageStrong_R_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageStrong_R_F,1.1,34,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageStrong_R_F2,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageStrong_R_F2,1.1,34,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageStrong_U_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageStrong_U_F,1.1,34,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageStrong_U_F2,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageStrong_U_F2,1.1,34,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageWeak_D_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageWeak_D_F,0.4,13,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageWeak_L_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageWeak_L_F,0.4,13,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageWeak_R_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageWeak_R_F,0.4,13,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageWeak_U_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_DamageWeak_U_F,0.4,13,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Die_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_Die_F,3.3,100,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Die_F2,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_Die_F2,1.7333333,53,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Down_Loop_B,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_Down_Loop_B,1.6,49,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Down_Loop_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_Down_Loop_F,1.6,49,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_FallDown_Loop,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_FallDown_Loop,1.0,31,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_FallDown_Start,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_FallDown_Start,1.9666667,60,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_FootSword,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_FootSword,0.73333335,23,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_FootSword02,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_FootSword02,0.73333335,23,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_FreakOutWithNoWeapon,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_FreakOutWithNoWeapon,2.4666667,75,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_FreakOutWithWeapon,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_FreakOutWithWeapon,1.1666666,36,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Getup_B,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_Getup_B,2.0,61,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Getup_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_Getup_F,1.6666666,51,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Groggy_F_End,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_Groggy_F_End,0.76666665,24,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Groggy_F_Loop,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_Groggy_F_Loop,1.5,46,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_Groggy_F_Start,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_Groggy_F_Start,0.6666667,21,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_LockOnWalk_B,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_LockOnWalk_B,1.0,31,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_LockOnWalk_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_LockOnWalk_F,1.0,31,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_LockOnWalk_L,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_LockOnWalk_L,1.0,31,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_LockOnWalk_R,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_LockOnWalk_R,1.0,31,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_NoBattleChairSit_End_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_NoBattleChairSit_End_01,4.633333,140,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_NoBattleChairSit_End_02,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_NoBattleChairSit_End_02,2.7333333,83,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_NoBattleChairSit_Loop_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_NoBattleChairSit_Loop_01,8.7,262,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_NoBattleChairSit_Loop_02,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_NoBattleChairSit_Loop_02,6.6666665,201,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_NoBattleGuard_End_02,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_NoBattleGuard_End_02,3.0333333,92,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_NoBattleGuard_Loop_02,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_NoBattleGuard_Loop_02,16.1,484,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_NoBattlePain_End_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_NoBattlePain_End_01,7.133333,215,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_NoBattlePain_End_02,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_NoBattlePain_End_02,6.266667,189,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_NoBattlePain_End_03,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_NoBattlePain_End_03,5.5666666,168,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_NoBattlePain_End_04,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_NoBattlePain_End_04,3.0333333,92,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_NoBattlePain_Loop_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_NoBattlePain_Loop_01,10.666667,321,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_NoBattlePain_Loop_02,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_NoBattlePain_Loop_02,14.2,427,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_NoBattlePain_Loop_03,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_NoBattlePain_Loop_03,11.066667,333,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_NoBattlePain_Loop_04,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_NoBattlePain_Loop_04,9.633333,290,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_NoBattleSearch_End_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_NoBattleSearch_End_01,3.9,118,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_NoBattleSearch_Loop_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_NoBattleSearch_Loop_01,10.4,313,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_NoBattleSit_End_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_NoBattleSit_End_01,2.9333334,89,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_NoBattleSit_End_02,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_NoBattleSit_End_02,2.9333334,89,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_NoBattleSit_End_03,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_NoBattleSit_End_03,2.8666666,87,30,1,1.0,Original sequence time
Swordsman,SourceSequence,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_NoBattleSit_End_03-1,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireSword3/CA_M_EmpSwd_NoBattleSit_End_03-1,2.1333334,65,30,1,1.0,Original sequence time
