Family,PlaybackAsset,SourceAssets,Classification,Changes,CompositeSeconds,PlaybackSeconds,FrameRate,MaxTimeWarpSeconds
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageAir_F_Down,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageAir_F,ChangedTimeline,source_trim,0.167,0.167,"[5000, 167]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageAir_F_Land,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageAir_F,ChangedTimeline,source_trim,0.89903337,0.89903337,"[2000869, 66624]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageAir_F_Peak,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageAir_F,ChangedTimeline,source_trim,0.10000001,0.10000001,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageAir_F_Up,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageAir_F,ChangedTimeline,source_trim,0.167,0.167,"[5000, 167]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageDown_B,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageDown_B,EquivalentSourceTimeline,,0.6666667,0.6666667,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageDown_F,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/SourceSequences/A_EN_SRC_CA_M_EmpSwd_DamageDown_F,EquivalentSourceTimeline,,0.6666667,0.6666667,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageGrapple_Atk_01,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageGrapple_Atk_01,EquivalentSourceTimeline,,1.3333334,1.3333334,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageGrapple_Atk_02,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageGrapple_Atk_02,EquivalentSourceTimeline,,1.1,1.1,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageNormal_D_B,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageNormal_D_B,ChangedTimeline,dilation_time_warp,0.7,1.099981,"[3878947, 64648]",0.39998100000000014
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageNormal_D_F,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageNormal_D_F,EquivalentSourceTimeline,,0.7,0.7,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageNormal_L_F,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageNormal_L_F,EquivalentSourceTimeline,,0.7,0.7,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageNormal_R_F,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageNormal_R_F,EquivalentSourceTimeline,,0.7,0.7,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageNormal_U_B,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageNormal_U_B,ChangedTimeline,dilation_time_warp,0.7,1.0999811,"[58201, 970]",0.3999811
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageNormal_U_F,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageNormal_U_F,EquivalentSourceTimeline,,0.7,0.7,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageStrong_D_F,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageStrong_D_F,EquivalentSourceTimeline,,1.1,1.1,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageStrong_D_F_2,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageStrong_D_F2,EquivalentSourceTimeline,,1.1,1.1,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageStrong_L_F,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageStrong_L_F,EquivalentSourceTimeline,,1.1,1.1,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageStrong_R_F,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageStrong_R_F,EquivalentSourceTimeline,,1.1,1.1,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageStrong_U_F,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageStrong_U_F,EquivalentSourceTimeline,,1.1,1.1,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageWeak_D_F,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageWeak_D_F,EquivalentSourceTimeline,,0.4,0.4,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageWeak_L_F,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageWeak_L_F,EquivalentSourceTimeline,,0.4,0.4,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageWeak_R_F,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageWeak_R_F,EquivalentSourceTimeline,,0.4,0.4,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageWeak_U_F,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageWeak_U_F,EquivalentSourceTimeline,,0.4,0.4,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Down_Die_B,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Down_B_Loop,ChangedTimeline,source_trim,11.0,11.0,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Down_Die_F,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Down_F_Loop,ChangedTimeline,source_trim,11.0,11.0,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Down_Loop_B,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Down_B_Loop,EquivalentSourceTimeline,,1.6,1.6,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Down_Loop_F,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Down_F_Loop,EquivalentSourceTimeline,,1.6,1.6,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Getup_B,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Getup_B,EquivalentSourceTimeline,,1.8666667,1.8666667,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Getup_F,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Getup_F,EquivalentSourceTimeline,,1.3,1.3,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Groggy_End,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Groggy_F_End,EquivalentSourceTimeline,,1.3333334,1.3333334,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Groggy_Loop,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Groggy_F_Loop,EquivalentSourceTimeline,,2.0,2.0,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Groggy_Start,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Groggy_F_Start,EquivalentSourceTimeline,,1.1666666,1.1666666,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Ground_Die_F,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Die_F,ChangedTimeline,source_trim,11.0,11.0,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_LockOnWalk_B,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_LockOnWalk_B,EquivalentSourceTimeline,,1.0666667,1.0666667,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_LockOnWalk_F,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_LockOnWalk_F,EquivalentSourceTimeline,,1.0666667,1.0666667,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_LockOnWalk_L,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_LockOnWalk_L,EquivalentSourceTimeline,,1.0,1.0,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_LockOnWalk_R,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_LockOnWalk_R,EquivalentSourceTimeline,,1.0,1.0,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Run_F,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Run_F,EquivalentSourceTimeline,,0.8666667,0.8666667,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Stand_F,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Stand_F,EquivalentSourceTimeline,,3.3333333,3.3333333,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Turn_L,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Turn_L,EquivalentSourceTimeline,,1.0,1.0,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Turn_L_180,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Turn_L_180,EquivalentSourceTimeline,,1.5333333,1.5333333,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Turn_L_Peace,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Turn_Peace_L,EquivalentSourceTimeline,,1.0,1.0,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Turn_R,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Turn_R,EquivalentSourceTimeline,,1.0,1.0,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Turn_R_180,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Turn_R_180,EquivalentSourceTimeline,,1.5333333,1.5333333,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Turn_R_Peace,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Turn_Peace_R,EquivalentSourceTimeline,,1.0,1.0,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Walk_F,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Walk_F,EquivalentSourceTimeline,,1.0666667,1.0666667,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_M_EMagic_DamageParry_F,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageParry_F,EquivalentSourceTimeline,,1.5,1.5,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Equip,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_CarryASword,EquivalentSourceTimeline,,1.0,0.99999964,"[5555582, 92593]",3.600000000325565e-07
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Equip_Turn_L,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_CarryASword_Turn_L,EquivalentSourceTimeline,,1.1666666,1.1666662,"[4999982, 83333]",5.00000000069889e-07
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Equip_Turn_R,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_CarryASword_Turn_R,EquivalentSourceTimeline,,1.1666666,1.1666662,"[4999982, 83333]",5.00000000069889e-07
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_UnEquip,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_FootSword,EquivalentSourceTimeline,,1.0,1.0,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Weapon_Equip,/Game/_Art/Enemies/HeinMach/Humanoids/SharedSourceReferences/Animations/SourceSequences/A_EN_SRC_C_I_Empire_Q1Staff001_Stand,EquivalentSourceTimeline,,1.0,1.0,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Weapon_Unequip,/Game/_Art/Enemies/HeinMach/Humanoids/SharedSourceReferences/Animations/SourceSequences/A_EN_SRC_C_I_Empire_Q1Staff001_Stand,EquivalentSourceTimeline,,1.0,1.0,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_FireBall_End,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_FireBall_End,ChangedTimeline,dilation_time_warp,3.1666667,3.051101,"[252089, 4203]",0.11556599999999984
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_FireBall_Loop,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_FireBall_Loop,ChangedTimeline,dilation_time_warp | source_trim,3.0,2.465927,"[4825507, 80401]",0.5340729999999998
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_FireBall_Start,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_FireBall_Start,ChangedTimeline,dilation_time_warp | source_trim,3.0,2.1675782,"[5859175, 97694]",0.8324218000000001
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_FireLine_Dodge_B,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_FireLine_Dodge_B,ChangedTimeline,dilation_time_warp | source_trim,0.79,0.9346672,"[5402539, 90171]",0.14480406
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_FireLine_Dodge_B_Shoot,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_FireLine,ChangedTimeline,dilation_time_warp | source_trim,2.0,1.2351372,"[5702879, 95187]",0.7648628
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_FireLine_Shoot,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_FireLine,ChangedTimeline,dilation_time_warp,2.8333333,2.4787295,"[1705061, 28365]",0.3546038
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_FireRandom_End,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_FireRandom_End,ChangedTimeline,dilation_time_warp | source_trim,1.5333333,1.3582013,"[5741858, 96279]",0.17513200000000007
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_FireRandom_Loop_Back,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_FireRandom_Loop,ChangedTimeline,segment_play_rate,1.0,0.99999964,"[5555582, 92593]",3.600000000325565e-07
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_FireRandom_Loop_Front,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_FireRandom_Loop,ChangedTimeline,segment_play_rate,1.0,0.9999992,"[3750003, 62500]",8.000000000230045e-07
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_FireRandom_Start,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_FireRandom_Start,ChangedTimeline,dilation_time_warp,2.3,1.9368435,"[5584920, 93251]",0.3631564999999999
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_StartFireBall_00_Idle,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Stand_F,EquivalentSourceTimeline,,3.3333333,3.3333333,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_StartFireBall_01_Start_01,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_FireBall_Start,ChangedTimeline,dilation_time_warp | source_trim,1.03,0.86907023,"[178485, 2983]",0.16092976999999997
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_StartFireBall_01_Start_02,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_FireBall_Start,ChangedTimeline,dilation_time_warp | source_trim,1.0,0.84918535,"[5624931, 93659]",0.15081465000000005
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_StartFireBall_02_End,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_FireBall_End,ChangedTimeline,dilation_time_warp | source_trim,2.9666667,2.8509839,"[5489125, 91517]",0.1156830000000002
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Vigilant_FreakOut_Armed,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_Human_Adult_M_EmpireMagic_Vigilant_FreakOut_Equip,EquivalentSourceTimeline,,1.9333333,1.9333333,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Vigilant_FreakOut_UnArmed,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_Human_Adult_M_EmpireMagic_Vigilant_FreakOut_UnEquip,EquivalentSourceTimeline,,2.0333333,2.0333333,"[30, 1]",0
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Vigilant_LookAround,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_Human_Adult_M_EmpireMagic_Vigilant_LookAround,EquivalentSourceTimeline,,9.533334,9.533334,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Sick_Down_B,/Game/_Art/Enemies/HeinMach/Humanoids/SharedSourceReferences/Animations/SourceSequences/A_EN_SRC_CA_M_Human_Adult_M_Down_Sick_B_Loop,EquivalentSourceTimeline,,6.3333335,6.3333335,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Sick_Down_DieB,/Game/_Art/Enemies/HeinMach/Humanoids/SharedSourceReferences/Animations/SourceSequences/A_EN_SRC_CA_M_Human_Adult_M_Die_Sick_B | /Game/_Art/Enemies/HeinMach/Humanoids/SharedSourceReferences/Animations/SourceSequences/A_EN_SRC_CA_M_Human_Adult_M_Down_Sick_B_Loop_Idle,ChangedTimeline,multiple_segments | segment_start_offset | source_trim,12.0,12.0,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Sick_Down_DieF,/Game/_Art/Enemies/HeinMach/Humanoids/SharedSourceReferences/Animations/SourceSequences/A_EN_SRC_CA_M_Human_Adult_M_Die_Sick_F | /Game/_Art/Enemies/HeinMach/Humanoids/SharedSourceReferences/Animations/SourceSequences/A_EN_SRC_CA_M_Human_Adult_M_Down_Sick_F_Loop_Idle,ChangedTimeline,multiple_segments | segment_start_offset | source_trim,11.8,11.8,"[30, 1]",0
Swordsman,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Sick_Down_F,/Game/_Art/Enemies/HeinMach/Humanoids/SharedSourceReferences/Animations/SourceSequences/A_EN_SRC_CA_M_Human_Adult_M_Down_Sick_F_Loop,EquivalentSourceTimeline,,11.4,11.4,"[30, 1]",0
