Family,SourceAsset,OriginalPackage,Decision,Reasons,CurrentReferencers,OriginalDirectConsumers,PlaybackAssets
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageDown_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_DamageDown_F,RetainOriginal,NoBakedPlaybackCoverage,,,
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageGrapple_Atk_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_DamageGrapple_Atk_01,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageGrapple_Atk_01
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageGrapple_Atk_02,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_DamageGrapple_Atk_02,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageGrapple_Atk_02
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageGrapple_Atk_B_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_DamageGrapple_Atk_B_01,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EMagic_DamageGrapple_Atk_B_01
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageGrapple_Atk_B_02,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_DamageGrapple_Atk_B_02,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EMagic_DamageGrapple_Atk_B_02
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageNormal_D_B,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_DamageNormal_D_B,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageNormal_D_B
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageNormal_D_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_DamageNormal_D_F,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageNormal_D_F
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageNormal_L_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_DamageNormal_L_F,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageNormal_L_F
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageNormal_R_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_DamageNormal_R_F,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageNormal_R_F
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageNormal_U_B,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_DamageNormal_U_B,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageNormal_U_B
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageNormal_U_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_DamageNormal_U_F,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageNormal_U_F
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageParry_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_DamageParry_F,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_M_EMagic_DamageParry_F
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageStrong_D_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_DamageStrong_D_F,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageStrong_D_F
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageStrong_D_F2,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_DamageStrong_D_F2,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageStrong_D_F_2
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageStrong_L_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_DamageStrong_L_F,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageStrong_L_F
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageStrong_R_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_DamageStrong_R_F,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageStrong_R_F
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageStrong_U_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_DamageStrong_U_F,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageStrong_U_F
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageWeak_D_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_DamageWeak_D_F,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageWeak_D_F
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageWeak_L_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_DamageWeak_L_F,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageWeak_L_F
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageWeak_R_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_DamageWeak_R_F,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageWeak_R_F
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_DamageWeak_U_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_DamageWeak_U_F,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_DamageWeak_U_F
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Die_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_Die_F,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Ground_Die_F
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Down_B_Loop,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_Down_B_Loop,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Down_Die_B | /Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Down_Loop_B
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Down_F_Loop,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_Down_F_Loop,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Down_Die_F | /Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Down_Loop_F
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_FallDown_Loop,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_FallDown_Loop,RetainOriginal,NoBakedPlaybackCoverage,,,
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_FallDown_Start,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_FallDown_Start,RetainOriginal,NoBakedPlaybackCoverage,,,
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_FireBall_End,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_FireBall_End,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_FireBall_End | /Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_StartFireBall_02_End
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_FireBall_Loop,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_FireBall_Loop,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_FireBall_Loop
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_FireBall_Start,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_FireBall_Start,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_FireBall_Start | /Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_StartFireBall_01_Start_01 | /Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_StartFireBall_01_Start_02
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_FireLine,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_FireLine,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_FireLine_Dodge_B_Shoot | /Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_FireLine_Shoot
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_FireLine_Dodge_B,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_FireLine_Dodge_B,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_FireLine_Dodge_B
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_FireRandom_End,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_FireRandom_End,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_FireRandom_End
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_FireRandom_Loop,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_FireRandom_Loop,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_FireRandom_Loop_Back | /Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_FireRandom_Loop_Front
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_FireRandom_Start,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_FireRandom_Start,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_FireRandom_Start
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_FootSword,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_FootSword,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_UnEquip
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Getup_B,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_Getup_B,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Getup_B
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Getup_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_Getup_F,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Getup_F
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Groggy_F_End,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_Groggy_F_End,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Groggy_End
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Groggy_F_Loop,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_Groggy_F_Loop,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Groggy_Loop
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Groggy_F_Start,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_Groggy_F_Start,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Groggy_Start
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_LockOnWalk_B,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_LockOnWalk_B,RetainOriginal,OriginalDirectConsumerNotReplaced,,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Move/BS_EmpireMagic_LockOnMove:Properties.SampleData[2].Animation.ObjectPath,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_LockOnWalk_B
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_LockOnWalk_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_LockOnWalk_F,RetainOriginal,OriginalDirectConsumerNotReplaced,,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Move/BS_EmpireMagic_LockOnMove:Properties.SampleData[1].Animation.ObjectPath,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_LockOnWalk_F
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_LockOnWalk_L,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_LockOnWalk_L,RetainOriginal,OriginalDirectConsumerNotReplaced,,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Move/BS_EmpireMagic_LockOnMove:Properties.SampleData[3].Animation.ObjectPath,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_LockOnWalk_L
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_LockOnWalk_R,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_LockOnWalk_R,RetainOriginal,OriginalDirectConsumerNotReplaced,,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Move/BS_EmpireMagic_LockOnMove:Properties.SampleData[4].Animation.ObjectPath,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_LockOnWalk_R
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_NoBattleChairSit_End_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_NoBattleChairSit_End_01,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Basic_ChairSit_End_01
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_NoBattleChairSit_Loop_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_NoBattleChairSit_Loop_01,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Basic_ChairSit_Loop_01
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_NoBattleSearch_End_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_NoBattleSearch_End_01,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Basic_Search_End_01
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_NoBattleSearch_Loop_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_NoBattleSearch_Loop_01,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Basic_Search_Loop_01
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_NoBattleSit_End_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_NoBattleSit_End_01,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Basic_Sit_End_01
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_NoBattleSit_Loop_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_NoBattleSit_Loop_01,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Basic_Sit_Loop_01
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_NoBattleTalk_End_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_NoBattleTalk_End_01,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Basic_Talk_End_01
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_NoBattleTalk_Loop_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_NoBattleTalk_Loop_01,DeleteBackingSource,,,,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Basic_Talk_Loop_01
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Run_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_Run_F,RetainOriginal,OriginalDirectConsumerNotReplaced,,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Move/BS_EmpireMagic_NormalMove:Properties.SampleData[2].Animation.ObjectPath,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireMagic_Run_F
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/SourceSequences/A_EN_SRC_CA_M_EMagic_Run_Peace_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Adult/Adult_M/Animation/EmpireMagic/CA_M_EMagic_Run_Peace_F,RetainOriginal,OriginalDirectConsumerNotReplaced | NoBakedPlaybackCoverage,,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Move/BS_EmpireMagic_PeaceMove:Properties.SampleData[2].Animation.ObjectPath,
